time steps [s],RMS level,dBSPL level,dBA level
2.0500185729755818,1.0076930522918701,94.04595947265625,88.46728515625
2.075018799475284,1.0449647903442383,94.3614273071289,88.4848861694336
2.100019025974986,1.036919355392456,94.29429626464844,88.56484985351562
2.1250192524746883,1.010572910308838,94.07074737548828,88.4830551147461
2.1500194789743903,1.0837191343307495,94.677734375,88.47872924804688
2.1750197054740927,1.0940337181091309,94.76001739501953,88.48377990722656
2.2000199319737948,1.132529616355896,95.06039428710938,88.44537353515625
2.225020158473497,1.114609956741333,94.92185974121094,88.53568267822266
2.2500203849731992,1.2010022401809692,95.57028198242188,88.5533447265625
2.2750206114729017,1.2106133699417114,95.6395034790039,88.6476821899414
2.3000208379726037,1.227705478668213,95.76127624511719,88.71946716308594
2.3250210644723057,1.2091883420944214,95.62928009033203,88.57615661621094
